run_id,latency_set,n_submitted,n_warmup_excluded,n_measured,n_accepted,n_expected_rejection,n_unexpected,n_timeout,n_internal_error,failure_rate_pct,attack_rejection_rate_pct,false_acceptances,false_rejections,completed_throughput_rps,offered_load_rps,n,filter_rule,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms,p99_ms,ci95_low_ms,ci95_high_ms,ci_method,n_identities,concurrency,mechanism,scenario,audit_tx
n50-identities_c25-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170306Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,179.33927823163685,179.33927823163685,30,warmup==false; include all finished decisions,17.41668333333333,18.7847,7.443713848614647,3.177,29.5713,27.444735,28.975176,14.816466666666669,19.980956916666667,scipy.stats.bootstrap percentile 10000 resamples 95%,50,25,x509,valid_active,False
n50-identities_c25-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170306Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,179.33927823163685,179.33927823163685,30,warmup==false AND observed_outcome==ACCEPTED,17.41668333333333,18.7847,7.443713848614647,3.177,29.5713,27.444735,28.975176,14.816466666666669,19.980956916666667,scipy.stats.bootstrap percentile 10000 resamples 95%,50,25,x509,valid_active,False
n50-identities_c25-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170307Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,28.24568853101534,28.24568853101534,30,warmup==false; include all finished decisions,478.2586,346.47605,256.9562325133414,128.1101,903.0136,852.008695,890.6997070000001,389.24605075,568.8260243333332,scipy.stats.bootstrap percentile 10000 resamples 95%,50,25,blockchain,valid_active,False
n50-identities_c25-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170307Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,28.24568853101534,28.24568853101534,30,warmup==false AND observed_outcome==ACCEPTED,478.2586,346.47605,256.9562325133414,128.1101,903.0136,852.008695,890.6997070000001,389.24605075,568.8260243333332,scipy.stats.bootstrap percentile 10000 resamples 95%,50,25,blockchain,valid_active,False
n50-identities_c50-conc_mech-x509-1backend_valid-active_r50_audit-off_20260903T170309Z,all_finished,52,2,50,50,0,0,0,0,0.0,,0,0,106.55412278165156,106.55412278165156,50,warmup==false; include all finished decisions,35.021744,34.57275,16.762921181586023,5.013,71.5413,63.13105999999999,69.638679,30.45181305,39.69590395,scipy.stats.bootstrap percentile 10000 resamples 95%,50,50,x509,valid_active,False
n50-identities_c50-conc_mech-x509-1backend_valid-active_r50_audit-off_20260903T170309Z,accepted_only,52,2,50,50,0,0,0,0,0.0,,0,0,106.55412278165156,106.55412278165156,50,warmup==false AND observed_outcome==ACCEPTED,35.021744,34.57275,16.762921181586023,5.013,71.5413,63.13105999999999,69.638679,30.45181305,39.69590395,scipy.stats.bootstrap percentile 10000 resamples 95%,50,50,x509,valid_active,False
n50-identities_c50-conc_mech-blockchain-1backend_valid-active_r50_audit-off_20260903T170311Z,all_finished,52,2,50,50,0,0,0,0,0.0,,0,0,22.84586144021897,22.84586144021897,50,warmup==false; include all finished decisions,1070.987902,1162.96925,467.6016165270632,186.1221,2110.5221,1694.4756449999998,1942.3099999999995,941.99606045,1196.5833483499998,scipy.stats.bootstrap percentile 10000 resamples 95%,50,50,blockchain,valid_active,False
n50-identities_c50-conc_mech-blockchain-1backend_valid-active_r50_audit-off_20260903T170311Z,accepted_only,52,2,50,50,0,0,0,0,0.0,,0,0,22.84586144021897,22.84586144021897,50,warmup==false AND observed_outcome==ACCEPTED,1070.987902,1162.96925,467.6016165270632,186.1221,2110.5221,1694.4756449999998,1942.3099999999995,941.99606045,1196.5833483499998,scipy.stats.bootstrap percentile 10000 resamples 95%,50,50,blockchain,valid_active,False
n100-identities_c1-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170314Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,230.94563770673136,230.94563770673136,30,warmup==false; include all finished decisions,1.510136666666667,1.45785,0.291543797482599,1.1241,2.2232,2.08016,2.220242,1.4115545833333334,1.6157295833333334,scipy.stats.bootstrap percentile 10000 resamples 95%,100,1,x509,valid_active,False
n100-identities_c1-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170314Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,230.94563770673136,230.94563770673136,30,warmup==false AND observed_outcome==ACCEPTED,1.510136666666667,1.45785,0.291543797482599,1.1241,2.2232,2.08016,2.220242,1.4115545833333334,1.6157295833333334,scipy.stats.bootstrap percentile 10000 resamples 95%,100,1,x509,valid_active,False
n100-identities_c1-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170316Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,34.69916976456091,34.69916976456091,30,warmup==false; include all finished decisions,25.93341,23.13745,7.681576304260241,18.5653,54.2772,39.47032999999997,51.45584800000001,23.563081916666665,28.81247966666667,scipy.stats.bootstrap percentile 10000 resamples 95%,100,1,blockchain,valid_active,False
n100-identities_c1-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170316Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,34.69916976456091,34.69916976456091,30,warmup==false AND observed_outcome==ACCEPTED,25.93341,23.13745,7.681576304260241,18.5653,54.2772,39.47032999999997,51.45584800000001,23.563081916666665,28.81247966666667,scipy.stats.bootstrap percentile 10000 resamples 95%,100,1,blockchain,valid_active,False
n100-identities_c5-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170459Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,159.73394713869524,159.73394713869524,30,warmup==false; include all finished decisions,8.551016666666666,7.7191,3.073013662243195,4.43,15.5807,14.366454999999998,15.305838,7.52691175,9.654063416666668,scipy.stats.bootstrap percentile 10000 resamples 95%,100,5,x509,valid_active,False
