run_id,latency_set,n_submitted,n_warmup_excluded,n_measured,n_accepted,n_expected_rejection,n_unexpected,n_timeout,n_internal_error,failure_rate_pct,attack_rejection_rate_pct,false_acceptances,false_rejections,completed_throughput_rps,offered_load_rps,n,filter_rule,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms,p99_ms,ci95_low_ms,ci95_high_ms,ci_method,n_identities,concurrency,mechanism,scenario,audit_tx
n50-identities_c10-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234445Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,27.96624436989641,29.83066066122284,30,warmup==false; include all finished decisions,173.37189666666666,169.72320000000002,61.01116445148823,81.5227,303.3253,275.74661000000003,295.61016900000004,151.96224083333334,195.18426716666664,scipy.stats.bootstrap percentile 10000 resamples 95%,50,10,blockchain,valid_active,False
n50-identities_c10-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234445Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,27.96624436989641,29.83066066122284,30,warmup==false AND observed_outcome==ACCEPTED,173.37189666666666,169.72320000000002,61.01116445148823,81.5227,303.3253,275.74661000000003,295.61016900000004,151.96224083333334,195.18426716666664,scipy.stats.bootstrap percentile 10000 resamples 95%,50,10,blockchain,valid_active,False
n50-identities_c25-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234447Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,59.565517203725854,63.53655168397424,30,warmup==false; include all finished decisions,64.91898666666667,47.900850000000005,40.316945380483865,5.1675,175.8206,126.42584499999997,163.09107900000004,51.16582075,79.65825683333331,scipy.stats.bootstrap percentile 10000 resamples 95%,50,25,x509,valid_active,False
n50-identities_c25-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234447Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,59.565517203725854,63.53655168397424,30,warmup==false AND observed_outcome==ACCEPTED,64.91898666666667,47.900850000000005,40.316945380483865,5.1675,175.8206,126.42584499999997,163.09107900000004,51.16582075,79.65825683333331,scipy.stats.bootstrap percentile 10000 resamples 95%,50,25,x509,valid_active,False
n50-identities_c25-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234855Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,26.21486683531342,27.96252462433432,30,warmup==false; include all finished decisions,279.67256,286.00120000000004,124.59475993445255,75.7805,466.5568,465.67757,466.390224,236.17491483333333,324.57256216666656,scipy.stats.bootstrap percentile 10000 resamples 95%,50,25,blockchain,valid_active,False
n50-identities_c25-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234855Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,26.21486683531342,27.96252462433432,30,warmup==false AND observed_outcome==ACCEPTED,279.67256,286.00120000000004,124.59475993445255,75.7805,466.5568,465.67757,466.390224,236.17491483333333,324.57256216666656,scipy.stats.bootstrap percentile 10000 resamples 95%,50,25,blockchain,valid_active,False
n50-identities_c50-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234452Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,59.58876600875784,63.5613504093417,30,warmup==false; include all finished decisions,49.59205666666667,46.75625,30.875602800645524,11.8367,122.9726,104.92477999999991,121.318034,39.312971333333344,60.60398083333333,scipy.stats.bootstrap percentile 10000 resamples 95%,50,50,x509,valid_active,False
n50-identities_c50-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234452Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,59.58876600875784,63.5613504093417,30,warmup==false AND observed_outcome==ACCEPTED,49.59205666666667,46.75625,30.875602800645524,11.8367,122.9726,104.92477999999991,121.318034,39.312971333333344,60.60398083333333,scipy.stats.bootstrap percentile 10000 resamples 95%,50,50,x509,valid_active,False
n50-identities_c50-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234453Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,18.41370023489311,19.64128025055265,30,warmup==false; include all finished decisions,411.7850800000001,415.98415,97.68740839588496,127.109,588.4467,551.29263,578.614308,377.42894350000006,443.96998258333326,scipy.stats.bootstrap percentile 10000 resamples 95%,50,50,blockchain,valid_active,False
n50-identities_c50-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234453Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,18.41370023489311,19.64128025055265,30,warmup==false AND observed_outcome==ACCEPTED,411.7850800000001,415.98415,97.68740839588496,127.109,588.4467,551.29263,578.614308,377.42894350000006,443.96998258333326,scipy.stats.bootstrap percentile 10000 resamples 95%,50,50,blockchain,valid_active,False
n100-identities_c1-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234456Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,59.555288746729104,63.52564132984438,30,warmup==false; include all finished decisions,2.8277500000000004,2.4678,0.8593722655881262,1.8924,5.414,4.614814999999999,5.21738,2.550102083333333,3.1556052500000003,scipy.stats.bootstrap percentile 10000 resamples 95%,100,1,x509,valid_active,False
n100-identities_c1-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234456Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,59.555288746729104,63.52564132984438,30,warmup==false AND observed_outcome==ACCEPTED,2.8277500000000004,2.4678,0.8593722655881262,1.8924,5.414,4.614814999999999,5.21738,2.550102083333333,3.1556052500000003,scipy.stats.bootstrap percentile 10000 resamples 95%,100,1,x509,valid_active,False
n100-identities_c1-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234458Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,19.14252098195813,20.41868904742201,30,warmup==false; include all finished decisions,32.76513333333333,29.954700000000003,10.685996040882063,20.1282,57.5989,51.38925999999999,56.158441,29.1271585,36.62170366666667,scipy.stats.bootstrap percentile 10000 resamples 95%,100,1,blockchain,valid_active,False
