utc_timestamp,cpu_percent,rss_bytes,available_memory_bytes,net_bytes_sent,net_bytes_recv,pid,name
2026-08-31T02:37:36.250280+00:00,3.0,211603456,2259865600,263780120,1450802408,3836,python.exe
2026-08-31T02:37:36.765359+00:00,0.0,211603456,2265788416,263780176,1450802468,3836,python.exe
2026-08-31T02:37:37.280726+00:00,0.0,211603456,2255011840,263780218,1450802594,3836,python.exe
2026-08-31T02:37:37.797086+00:00,0.0,211603456,2267140096,263780300,1450802792,3836,python.exe
2026-08-31T02:37:38.317927+00:00,0.0,211603456,2248167424,263787108,1450810053,3836,python.exe
2026-08-31T02:37:38.833813+00:00,0.0,211603456,2219798528,263791949,1450815056,3836,python.exe
2026-08-31T02:37:39.348555+00:00,3.0,211603456,2222125056,263792015,1450815056,3836,python.exe
2026-08-31T02:37:39.866343+00:00,0.0,211603456,2226946048,263792016,1450815116,3836,python.exe
2026-08-31T02:37:40.378855+00:00,3.0,211603456,2222157824,263795088,1450816596,3836,python.exe
2026-08-31T02:37:40.898537+00:00,3.0,211603456,2229702656,263795143,1450816722,3836,python.exe
2026-08-31T02:37:41.412077+00:00,3.0,211603456,2222813184,263795143,1450816722,3836,python.exe
2026-08-31T02:37:41.936841+00:00,3.0,211603456,2228731904,263795198,1450816848,3836,python.exe
2026-08-31T02:37:42.451248+00:00,0.0,211603456,2224082944,263798670,1450817442,3836,python.exe
2026-08-31T02:37:42.964687+00:00,0.0,211603456,2231316480,263798778,1450817861,3836,python.exe
2026-08-31T02:37:43.477508+00:00,0.0,211603456,2223579136,263802872,1450818518,3836,python.exe
2026-08-31T02:37:43.992321+00:00,3.0,211603456,2228199424,263802872,1450818578,3836,python.exe
2026-08-31T02:37:44.506281+00:00,0.0,211603456,2225799168,263802872,1450818578,3836,python.exe
2026-08-31T02:37:45.032873+00:00,3.0,211603456,2227064832,263802872,1450818638,3836,python.exe
2026-08-31T02:37:45.549286+00:00,0.0,211603456,2231341056,263803075,1450818862,3836,python.exe
2026-08-31T02:37:46.064280+00:00,0.0,211603456,2229952512,263803075,1450818922,3836,python.exe
2026-08-31T02:37:46.583004+00:00,0.0,211603456,2223730688,263803075,1450818922,3836,python.exe
2026-08-31T02:37:47.096773+00:00,0.0,211603456,2221834240,263803215,1450819189,3836,python.exe
2026-08-31T02:37:47.609375+00:00,0.0,211603456,2228154368,263803215,1450819189,3836,python.exe
2026-08-31T02:37:48.124260+00:00,0.0,211603456,2222714880,263803290,1450819342,3836,python.exe
2026-08-31T02:37:48.641265+00:00,3.0,211603456,2226282496,263803290,1450819342,3836,python.exe
2026-08-31T02:37:49.156698+00:00,3.0,211603456,2222129152,263803290,1450819402,3836,python.exe
2026-08-31T02:37:49.671445+00:00,3.0,211603456,2227744768,263803407,1450819462,3836,python.exe
2026-08-31T02:37:50.185023+00:00,0.0,211603456,2222919680,263803407,1450819522,3836,python.exe
2026-08-31T02:37:50.698198+00:00,3.0,211603456,2228305920,263807400,1450831413,3836,python.exe
2026-08-31T02:37:51.211353+00:00,0.0,211603456,2222854144,263807471,1450831541,3836,python.exe
2026-08-31T02:37:51.727311+00:00,0.0,211603456,2227154944,263808062,1450832728,3836,python.exe
2026-08-31T02:37:52.240900+00:00,0.0,211603456,2223366144,263808062,1450832788,3836,python.exe
2026-08-31T02:37:52.755644+00:00,3.0,211603456,2227585024,263808062,1450832788,3836,python.exe
2026-08-31T02:37:53.269134+00:00,0.0,211603456,2223165440,263808062,1450832848,3836,python.exe
2026-08-31T02:37:53.782764+00:00,0.0,211603456,2227310592,263808062,1450832848,3836,python.exe
2026-08-31T02:37:54.296682+00:00,0.0,211603456,2223837184,263808062,1450832908,3836,python.exe
2026-08-31T02:37:54.808975+00:00,0.0,211603456,2227429376,263808062,1450832908,3836,python.exe
2026-08-31T02:37:55.327978+00:00,0.0,211603456,2223665152,263808117,1450833034,3836,python.exe
2026-08-31T02:37:55.843925+00:00,0.0,211603456,2226860032,263808237,1450833207,3836,python.exe
2026-08-31T02:37:56.371243+00:00,0.0,211603456,2188103680,263808237,1450833207,3836,python.exe
2026-08-31T02:37:56.887358+00:00,0.0,211603456,2201579520,263808312,1450833329,3836,python.exe
2026-08-31T02:37:57.401532+00:00,3.0,211603456,2190499840,263817916,1450834727,3836,python.exe
2026-08-31T02:37:57.917743+00:00,0.0,211603456,2198958080,263817998,1450834865,3836,python.exe
2026-08-31T02:37:58.430822+00:00,0.0,211603456,2190372864,263817998,1450834865,3836,python.exe
2026-08-31T02:37:58.950294+00:00,0.0,211603456,2201554944,263817998,1450834865,3836,python.exe
2026-08-31T02:37:59.467301+00:00,3.0,211603456,2204815360,263823626,1450841869,3836,python.exe
2026-08-31T02:37:59.984101+00:00,3.0,211603456,2216353792,263824109,1450842765,3836,python.exe
2026-08-31T02:38:00.504465+00:00,0.0,211603456,2204250112,263827337,1450844531,3836,python.exe
2026-08-31T02:38:01.039546+00:00,0.0,211603456,2174607360,263827337,1450844531,3836,python.exe
2026-08-31T02:38:01.558583+00:00,0.0,211603456,2196430848,263827337,1450844531,3836,python.exe
2026-08-31T02:38:02.099553+00:00,2.9,211603456,2198622208,263827337,1450844531,3836,python.exe
2026-08-31T02:38:02.615050+00:00,3.0,211603456,2202943488,263827337,1450844531,3836,python.exe
2026-08-31T02:38:03.127314+00:00,0.0,211603456,2187182080,263827408,1450844598,3836,python.exe
2026-08-31T02:38:03.640255+00:00,0.0,211603456,2199465984,263827408,1450844598,3836,python.exe
2026-08-31T02:38:04.153545+00:00,0.0,211603456,2193002496,263827408,1450844598,3836,python.exe
2026-08-31T02:38:04.667306+00:00,0.0,211587072,2205405184,263827408,1450844598,3836,python.exe
2026-08-31T02:38:05.183110+00:00,0.0,211587072,2195525632,263827530,1450844598,3836,python.exe
2026-08-31T02:38:05.696208+00:00,0.0,211587072,2205437952,263827584,1450844716,3836,python.exe
2026-08-31T02:38:06.210314+00:00,0.0,211587072,2194366464,263827584,1450844716,3836,python.exe
2026-08-31T02:38:06.735306+00:00,3.0,211587072,2206011392,263827584,1450844716,3836,python.exe
2026-08-31T02:38:07.251497+00:00,0.0,211587072,2196996096,263827584,1450844716,3836,python.exe
